Date,Medicine,Sales,Drugstores
5/29/2014 16:00,M01AB,0.0,Drugstore B
5/29/2014 17:00,M01AB,0.0,Drugstore B
5/29/2014 21:00,M01AB,0.0,Drugstore B
5/30/2014 0:00,M01AB,0.0,Drugstore B
5/30/2014 4:00,M01AB,0.0,Drugstore B
5/30/2014 11:00,M01AB,0.0,Drugstore B
5/30/2014 13:00,M01AB,0.0,Drugstore B
5/30/2014 15:00,M01AB,0.0,Drugstore B
5/30/2014 18:00,M01AB,0.34,Drugstore B
5/31/2014 18:00,M01AB,0.0,Drugstore B
6/1/2014 1:00,M01AB,0.0,Drugstore B
6/1/2014 4:00,M01AB,0.0,Drugstore B
6/1/2014 11:00,M01AB,0.0,Drugstore B
6/1/2014 18:00,M01AB,0.0,Drugstore B
6/2/2014 3:00,M01AB,0.0,Drugstore B
6/2/2014 13:00,M01AB,0.0,Drugstore B
6/2/2014 15:00,M01AB,0.0,Drugstore B
6/2/2014 22:00,M01AB,0.0,Drugstore B
6/3/2014 12:00,M01AB,1.0,Drugstore B
6/3/2014 20:00,M01AB,1.0,Drugstore B
6/3/2014 22:00,M01AB,0.0,Drugstore B
6/4/2014 6:00,M01AB,0.0,Drugstore B
6/4/2014 8:00,M01AB,0.0,Drugstore B
6/4/2014 14:00,M01AB,0.0,Drugstore B
6/4/2014 21:00,M01AB,0.0,Drugstore B
6/4/2014 23:00,M01AB,0.0,Drugstore B
6/5/2014 12:00,M01AB,0.0,Drugstore B
6/5/2014 21:00,M01AB,0.0,Drugstore B
6/6/2014 4:00,M01AB,0.0,Drugstore B
6/6/2014 5:00,M01AB,0.0,Drugstore B
6/6/2014 13:00,M01AB,0.0,Drugstore B
6/6/2014 16:00,M01AB,0.0,Drugstore B
6/6/2014 18:00,M01AB,0.0,Drugstore B
6/6/2014 23:00,M01AB,0.0,Drugstore B
6/7/2014 3:00,M01AB,0.0,Drugstore B
6/7/2014 7:00,M01AB,0.0,Drugstore B
6/7/2014 8:00,M01AB,1.0,Drugstore B
6/7/2014 9:00,M01AB,1.0,Drugstore B
6/7/2014 14:00,M01AB,1.0,Drugstore B
6/7/2014 21:00,M01AB,0.0,Drugstore B
6/8/2014 17:00,M01AB,0.0,Drugstore B
6/9/2014 4:00,M01AB,0.0,Drugstore B
6/9/2014 8:00,M01AB,0.0,Drugstore B
6/9/2014 11:00,M01AB,1.0,Drugstore B
6/10/2014 3:00,M01AB,0.0,Drugstore B
6/10/2014 8:00,M01AB,2.34,Drugstore B
6/10/2014 11:00,M01AB,0.0,Drugstore B
6/10/2014 16:00,M01AB,1.0,Drugstore B
6/10/2014 18:00,M01AB,0.0,Drugstore B
6/10/2014 21:00,M01AB,2.0,Drugstore B
6/10/2014 22:00,M01AB,0.0,Drugstore B
6/11/2014 1:00,M01AB,0.0,Drugstore B
6/11/2014 5:00,M01AB,0.0,Drugstore B
6/11/2014 15:00,M01AB,0.0,Drugstore B
6/11/2014 18:00,M01AB,1.0,Drugstore B
6/12/2014 0:00,M01AB,0.0,Drugstore B
6/12/2014 2:00,M01AB,0.0,Drugstore B
6/12/2014 11:00,M01AB,0.0,Drugstore B
6/12/2014 15:00,M01AB,0.0,Drugstore B
6/13/2014 2:00,M01AB,0.0,Drugstore B
6/13/2014 8:00,M01AB,0.0,Drugstore B
6/13/2014 21:00,M01AB,0.0,Drugstore B
6/14/2014 15:00,M01AB,0.0,Drugstore B
6/14/2014 17:00,M01AB,0.0,Drugstore B
6/14/2014 18:00,M01AB,1.0,Drugstore B
6/14/2014 20:00,M01AB,0.0,Drugstore B
6/15/2014 2:00,M01AB,0.0,Drugstore B
6/15/2014 4:00,M01AB,0.0,Drugstore B
6/15/2014 8:00,M01AB,0.0,Drugstore B
6/15/2014 9:00,M01AB,0.0,Drugstore B
6/15/2014 13:00,M01AB,0.34,Drugstore B
6/15/2014 17:00,M01AB,0.0,Drugstore B
6/16/2014 3:00,M01AB,0.0,Drugstore B
6/16/2014 9:00,M01AB,1.0,Drugstore B
6/16/2014 11:00,M01AB,0.34,Drugstore B
6/17/2014 3:00,M01AB,0.0,Drugstore B
6/17/2014 4:00,M01AB,0.0,Drugstore B
6/17/2014 6:00,M01AB,0.0,Drugstore B
6/17/2014 10:00,M01AB,1.0,Drugstore B
6/17/2014 15:00,M01AB,0.0,Drugstore B
6/17/2014 17:00,M01AB,0.0,Drugstore B
6/17/2014 18:00,M01AB,0.0,Drugstore B
6/17/2014 23:00,M01AB,0.0,Drugstore B
6/18/2014 1:00,M01AB,0.0,Drugstore B
6/18/2014 4:00,M01AB,0.0,Drugstore B
6/18/2014 11:00,M01AB,0.0,Drugstore B
6/19/2014 8:00,M01AB,0.0,Drugstore B
6/19/2014 11:00,M01AB,1.0,Drugstore B
6/19/2014 17:00,M01AB,0.0,Drugstore B
6/20/2014 4:00,M01AB,0.0,Drugstore B
6/20/2014 9:00,M01AB,0.0,Drugstore B
6/20/2014 23:00,M01AB,0.0,Drugstore B
6/21/2014 4:00,M01AB,0.0,Drugstore B
6/21/2014 6:00,M01AB,0.0,Drugstore B
6/21/2014 11:00,M01AB,3.0,Drugstore B
6/21/2014 20:00,M01AB,0.0,Drugstore B
6/22/2014 0:00,M01AB,0.0,Drugstore B
6/22/2014 13:00,M01AB,1.0,Drugstore B
6/22/2014 17:00,M01AB,0.0,Drugstore B
6/22/2014 19:00,M01AB,0.0,Drugstore B
6/23/2014 0:00,M01AB,0.0,Drugstore B
6/23/2014 10:00,M01AB,0.0,Drugstore B
6/23/2014 12:00,M01AB,0.0,Drugstore B
6/23/2014 13:00,M01AB,0.0,Drugstore B
6/23/2014 16:00,M01AB,0.0,Drugstore B
6/24/2014 0:00,M01AB,0.0,Drugstore B
6/24/2014 4:00,M01AB,0.0,Drugstore B
6/24/2014 17:00,M01AB,0.0,Drugstore B
6/25/2014 2:00,M01AB,0.0,Drugstore B
6/25/2014 6:00,M01AB,0.0,Drugstore B
6/25/2014 7:00,M01AB,0.0,Drugstore B
6/25/2014 13:00,M01AB,0.0,Drugstore B
6/26/2014 0:00,M01AB,0.0,Drugstore B
6/26/2014 10:00,M01AB,0.0,Drugstore B
6/26/2014 22:00,M01AB,0.0,Drugstore B
6/27/2014 0:00,M01AB,0.0,Drugstore B
6/27/2014 9:00,M01AB,2.0,Drugstore B
6/28/2014 2:00,M01AB,0.0,Drugstore B
6/28/2014 3:00,M01AB,0.0,Drugstore B
6/28/2014 4:00,M01AB,0.0,Drugstore B
6/28/2014 15:00,M01AB,0.0,Drugstore B
6/28/2014 17:00,M01AB,0.34,Drugstore B
6/29/2014 2:00,M01AB,0.0,Drugstore B
6/29/2014 8:00,M01AB,0.0,Drugstore B
6/29/2014 13:00,M01AB,0.0,Drugstore B
6/29/2014 23:00,M01AB,0.0,Drugstore B
7/1/2014 0:00,M01AB,0.0,Drugstore B
7/1/2014 9:00,M01AB,0.0,Drugstore B
7/1/2014 15:00,M01AB,0.34,Drugstore B
7/1/2014 21:00,M01AB,1.0,Drugstore B
7/2/2014 10:00,M01AB,1.0,Drugstore B
7/2/2014 13:00,M01AB,0.0,Drugstore B
7/2/2014 14:00,M01AB,0.0,Drugstore B
7/2/2014 18:00,M01AB,0.0,Drugstore B
7/2/2014 21:00,M01AB,0.0,Drugstore B
7/2/2014 23:00,M01AB,0.0,Drugstore B
7/3/2014 0:00,M01AB,0.0,Drugstore B
7/3/2014 1:00,M01AB,0.0,Drugstore B
7/3/2014 3:00,M01AB,0.0,Drugstore B
7/3/2014 5:00,M01AB,0.0,Drugstore B
7/4/2014 0:00,M01AB,0.0,Drugstore B
7/4/2014 1:00,M01AB,0.0,Drugstore B
7/4/2014 5:00,M01AB,0.0,Drugstore B
7/4/2014 10:00,M01AB,1.0,Drugstore B
7/4/2014 11:00,M01AB,1.0,Drugstore B
7/4/2014 17:00,M01AB,0.0,Drugstore B
7/4/2014 22:00,M01AB,0.0,Drugstore B
7/5/2014 0:00,M01AB,0.0,Drugstore B
7/5/2014 1:00,M01AB,0.0,Drugstore B
7/5/2014 4:00,M01AB,0.0,Drugstore B
7/5/2014 6:00,M01AB,0.0,Drugstore B
7/5/2014 11:00,M01AB,1.0,Drugstore B
7/5/2014 23:00,M01AB,0.0,Drugstore B
7/6/2014 5:00,M01AB,0.0,Drugstore B
7/6/2014 6:00,M01AB,0.0,Drugstore B
7/6/2014 16:00,M01AB,0.0,Drugstore B
7/6/2014 19:00,M01AB,0.0,Drugstore B
7/6/2014 21:00,M01AB,0.0,Drugstore B
7/7/2014 1:00,M01AB,0.0,Drugstore B
7/7/2014 7:00,M01AB,0.0,Drugstore B
7/7/2014 15:00,M01AB,0.0,Drugstore B
7/8/2014 10:00,M01AB,0.34,Drugstore B
7/8/2014 12:00,M01AB,0.0,Drugstore B
7/8/2014 14:00,M01AB,1.0,Drugstore B
7/9/2014 5:00,M01AB,0.0,Drugstore B
7/9/2014 16:00,M01AB,0.0,Drugstore B
7/9/2014 23:00,M01AB,0.0,Drugstore B
7/10/2014 12:00,M01AB,0.0,Drugstore B
7/10/2014 16:00,M01AB,0.0,Drugstore B
7/10/2014 17:00,M01AB,0.33,Drugstore B
7/10/2014 23:00,M01AB,0.0,Drugstore B
7/11/2014 10:00,M01AB,0.0,Drugstore B
7/11/2014 17:00,M01AB,0.0,Drugstore B
7/11/2014 20:00,M01AB,2.0,Drugstore B
7/12/2014 4:00,M01AB,0.0,Drugstore B
7/12/2014 9:00,M01AB,4.0,Drugstore B
7/12/2014 18:00,M01AB,1.0,Drugstore B
7/12/2014 19:00,M01AB,0.0,Drugstore B
7/13/2014 1:00,M01AB,0.0,Drugstore B
7/13/2014 5:00,M01AB,0.0,Drugstore B
7/13/2014 8:00,M01AB,0.0,Drugstore B
7/13/2014 15:00,M01AB,0.0,Drugstore B
7/13/2014 17:00,M01AB,0.0,Drugstore B
7/13/2014 19:00,M01AB,0.0,Drugstore B
7/14/2014 12:00,M01AB,1.0,Drugstore B
7/15/2014 2:00,M01AB,0.0,Drugstore B
7/15/2014 4:00,M01AB,0.0,Drugstore B
7/15/2014 7:00,M01AB,0.0,Drugstore B
7/15/2014 12:00,M01AB,0.0,Drugstore B
7/15/2014 14:00,M01AB,0.34,Drugstore B
7/15/2014 15:00,M01AB,0.0,Drugstore B
7/15/2014 16:00,M01AB,0.0,Drugstore B
7/15/2014 23:00,M01AB,0.0,Drugstore B
7/16/2014 0:00,M01AB,0.0,Drugstore B
7/16/2014 2:00,M01AB,0.0,Drugstore B
7/16/2014 10:00,M01AB,1.0,Drugstore B
7/16/2014 12:00,M01AB,0.0,Drugstore B
7/16/2014 15:00,M01AB,0.0,Drugstore B
7/16/2014 19:00,M01AB,0.0,Drugstore B
7/17/2014 2:00,M01AB,0.0,Drugstore B
7/17/2014 22:00,M01AB,0.0,Drugstore B
7/18/2014 2:00,M01AB,0.0,Drugstore B
7/18/2014 5:00,M01AB,0.0,Drugstore B
7/18/2014 8:00,M01AB,2.0,Drugstore B
7/18/2014 23:00,M01AB,0.0,Drugstore B
7/19/2014 4:00,M01AB,0.0,Drugstore B
7/19/2014 7:00,M01AB,0.0,Drugstore B
7/20/2014 4:00,M01AB,0.0,Drugstore B
7/20/2014 7:00,M01AB,0.0,Drugstore B
7/21/2014 9:00,M01AB,0.0,Drugstore B
7/21/2014 14:00,M01AB,0.0,Drugstore B
7/21/2014 19:00,M01AB,0.0,Drugstore B
7/22/2014 3:00,M01AB,0.0,Drugstore B
7/22/2014 10:00,M01AB,1.0,Drugstore B
7/22/2014 22:00,M01AB,0.0,Drugstore B
7/22/2014 23:00,M01AB,0.0,Drugstore B
7/23/2014 1:00,M01AB,0.0,Drugstore B
7/23/2014 17:00,M01AB,0.0,Drugstore B
7/24/2014 0:00,M01AB,0.0,Drugstore B
7/24/2014 3:00,M01AB,0.0,Drugstore B
7/24/2014 5:00,M01AB,0.0,Drugstore B
7/24/2014 9:00,M01AB,0.0,Drugstore B
7/24/2014 12:00,M01AB,0.0,Drugstore B
7/24/2014 14:00,M01AB,1.0,Drugstore B
7/25/2014 9:00,M01AB,0.0,Drugstore B
7/25/2014 10:00,M01AB,0.0,Drugstore B
7/25/2014 11:00,M01AB,1.0,Drugstore B
7/26/2014 2:00,M01AB,0.0,Drugstore B
7/26/2014 3:00,M01AB,0.0,Drugstore B
7/26/2014 4:00,M01AB,0.0,Drugstore B
7/26/2014 16:00,M01AB,0.0,Drugstore B
7/27/2014 6:00,M01AB,0.0,Drugstore B
7/27/2014 10:00,M01AB,0.0,Drugstore B
7/27/2014 12:00,M01AB,1.0,Drugstore B
7/27/2014 15:00,M01AB,0.0,Drugstore B
7/27/2014 16:00,M01AB,0.0,Drugstore B
7/27/2014 21:00,M01AB,0.0,Drugstore B
7/28/2014 13:00,M01AB,0.0,Drugstore B
7/28/2014 16:00,M01AB,0.0,Drugstore B
7/29/2014 3:00,M01AB,0.0,Drugstore B
7/29/2014 4:00,M01AB,0.0,Drugstore B
7/29/2014 15:00,M01AB,0.0,Drugstore B
7/29/2014 18:00,M01AB,1.0,Drugstore B
7/29/2014 19:00,M01AB,0.0,Drugstore B
7/30/2014 2:00,M01AB,0.0,Drugstore B
7/30/2014 13:00,M01AB,0.0,Drugstore B
7/30/2014 20:00,M01AB,0.0,Drugstore B
7/30/2014 21:00,M01AB,0.0,Drugstore B
7/31/2014 5:00,M01AB,0.0,Drugstore B
7/31/2014 13:00,M01AB,0.0,Drugstore B
7/31/2014 14:00,M01AB,0.0,Drugstore B
8/1/2014 5:00,M01AB,0.0,Drugstore B
8/2/2014 13:00,M01AB,1.0,Drugstore B
8/2/2014 15:00,M01AB,0.0,Drugstore B
8/2/2014 19:00,M01AB,0.0,Drugstore B
8/3/2014 4:00,M01AB,0.0,Drugstore B
8/3/2014 5:00,M01AB,0.0,Drugstore B
8/3/2014 17:00,M01AB,0.0,Drugstore B
8/4/2014 3:00,M01AB,0.0,Drugstore B
8/4/2014 8:00,M01AB,0.0,Drugstore B
8/4/2014 15:00,M01AB,0.0,Drugstore B
8/5/2014 6:00,M01AB,0.0,Drugstore B
8/5/2014 8:00,M01AB,0.0,Drugstore B
8/6/2014 0:00,M01AB,0.0,Drugstore B
8/6/2014 13:00,M01AB,1.0,Drugstore B
8/6/2014 21:00,M01AB,0.0,Drugstore B
8/7/2014 3:00,M01AB,0.0,Drugstore B
8/7/2014 10:00,M01AB,1.34,Drugstore B
8/7/2014 12:00,M01AB,0.0,Drugstore B
8/7/2014 19:00,M01AB,0.0,Drugstore B
8/7/2014 20:00,M01AB,0.0,Drugstore B
8/9/2014 12:00,M01AB,0.0,Drugstore B
8/9/2014 15:00,M01AB,0.0,Drugstore B
8/9/2014 19:00,M01AB,0.0,Drugstore B
8/10/2014 3:00,M01AB,0.0,Drugstore B
8/10/2014 13:00,M01AB,0.0,Drugstore B
8/10/2014 19:00,M01AB,0.0,Drugstore B
8/11/2014 3:00,M01AB,0.0,Drugstore B
8/11/2014 4:00,M01AB,0.0,Drugstore B
8/11/2014 9:00,M01AB,2.0,Drugstore B
8/11/2014 18:00,M01AB,0.0,Drugstore B
8/11/2014 22:00,M01AB,0.0,Drugstore B
8/12/2014 15:00,M01AB,0.0,Drugstore B
8/12/2014 16:00,M01AB,0.0,Drugstore B
8/13/2014 18:00,M01AB,0.0,Drugstore B
8/13/2014 22:00,M01AB,0.0,Drugstore B
8/14/2014 1:00,M01AB,0.0,Drugstore B
8/14/2014 2:00,M01AB,0.0,Drugstore B
8/14/2014 3:00,M01AB,0.0,Drugstore B
8/14/2014 10:00,M01AB,2.0,Drugstore B
8/14/2014 18:00,M01AB,0.0,Drugstore B
8/15/2014 6:00,M01AB,0.0,Drugstore B
8/15/2014 12:00,M01AB,1.34,Drugstore B
8/15/2014 15:00,M01AB,0.0,Drugstore B
8/15/2014 19:00,M01AB,0.0,Drugstore B
8/15/2014 22:00,M01AB,0.0,Drugstore B
8/16/2014 1:00,M01AB,0.0,Drugstore B
8/16/2014 4:00,M01AB,0.0,Drugstore B
8/16/2014 8:00,M01AB,1.0,Drugstore B
8/16/2014 11:00,M01AB,1.0,Drugstore B
8/16/2014 15:00,M01AB,2.0,Drugstore B
8/16/2014 19:00,M01AB,0.0,Drugstore B
8/17/2014 7:00,M01AB,0.0,Drugstore B
8/18/2014 3:00,M01AB,0.0,Drugstore B
8/18/2014 21:00,M01AB,1.0,Drugstore B
8/19/2014 2:00,M01AB,0.0,Drugstore B
8/19/2014 3:00,M01AB,0.0,Drugstore B
8/19/2014 22:00,M01AB,0.0,Drugstore B
8/20/2014 8:00,M01AB,0.0,Drugstore B
8/20/2014 17:00,M01AB,0.34,Drugstore B
8/20/2014 21:00,M01AB,0.0,Drugstore B
8/21/2014 9:00,M01AB,1.0,Drugstore B
8/21/2014 16:00,M01AB,0.0,Drugstore B
8/21/2014 23:00,M01AB,0.0,Drugstore B
8/22/2014 10:00,M01AB,1.34,Drugstore B
8/22/2014 20:00,M01AB,0.0,Drugstore B
8/23/2014 1:00,M01AB,0.0,Drugstore B
8/23/2014 4:00,M01AB,0.0,Drugstore B
8/23/2014 5:00,M01AB,0.0,Drugstore B
8/24/2014 5:00,M01AB,0.0,Drugstore B
8/24/2014 13:00,M01AB,0.0,Drugstore B
8/24/2014 14:00,M01AB,0.0,Drugstore B
8/24/2014 18:00,M01AB,0.0,Drugstore B
8/24/2014 21:00,M01AB,0.0,Drugstore B
8/25/2014 15:00,M01AB,0.0,Drugstore B
8/26/2014 2:00,M01AB,0.0,Drugstore B
8/26/2014 6:00,M01AB,0.0,Drugstore B
8/26/2014 12:00,M01AB,2.0,Drugstore B
8/26/2014 13:00,M01AB,0.34,Drugstore B
8/26/2014 15:00,M01AB,0.0,Drugstore B
8/26/2014 19:00,M01AB,0.0,Drugstore B
8/27/2014 14:00,M01AB,0.0,Drugstore B
8/27/2014 19:00,M01AB,0.0,Drugstore B
8/28/2014 13:00,M01AB,1.0,Drugstore B
8/28/2014 15:00,M01AB,0.0,Drugstore B
8/28/2014 16:00,M01AB,1.0,Drugstore B
8/28/2014 21:00,M01AB,0.0,Drugstore B
8/29/2014 4:00,M01AB,0.0,Drugstore B
8/29/2014 9:00,M01AB,1.0,Drugstore B
8/29/2014 13:00,M01AB,0.0,Drugstore B
8/30/2014 1:00,M01AB,0.0,Drugstore B
8/30/2014 22:00,M01AB,0.0,Drugstore B
8/31/2014 6:00,M01AB,0.0,Drugstore B
8/31/2014 8:00,M01AB,0.0,Drugstore B
8/31/2014 11:00,M01AB,0.0,Drugstore B
8/31/2014 12:00,M01AB,0.0,Drugstore B
9/1/2014 2:00,M01AB,0.0,Drugstore B
9/1/2014 4:00,M01AB,0.0,Drugstore B
9/1/2014 17:00,M01AB,0.34,Drugstore B
9/2/2014 0:00,M01AB,0.0,Drugstore B
9/2/2014 1:00,M01AB,0.0,Drugstore B
9/2/2014 5:00,M01AB,0.0,Drugstore B
9/2/2014 16:00,M01AB,0.0,Drugstore B
9/2/2014 17:00,M01AB,0.0,Drugstore B
9/2/2014 19:00,M01AB,0.0,Drugstore B
9/2/2014 20:00,M01AB,0.0,Drugstore B
9/3/2014 10:00,M01AB,1.0,Drugstore B
9/3/2014 15:00,M01AB,0.0,Drugstore B
9/3/2014 23:00,M01AB,0.0,Drugstore B
9/5/2014 3:00,M01AB,0.0,Drugstore B
9/5/2014 7:00,M01AB,0.0,Drugstore B
9/5/2014 13:00,M01AB,0.0,Drugstore B
9/5/2014 16:00,M01AB,1.0,Drugstore B
9/5/2014 20:00,M01AB,0.0,Drugstore B
9/6/2014 7:00,M01AB,0.0,Drugstore B
9/6/2014 8:00,M01AB,0.0,Drugstore B
9/6/2014 10:00,M01AB,1.0,Drugstore B
9/7/2014 3:00,M01AB,0.0,Drugstore B
9/7/2014 20:00,M01AB,0.0,Drugstore B
9/8/2014 4:00,M01AB,0.0,Drugstore B
9/8/2014 14:00,M01AB,0.0,Drugstore B
9/8/2014 16:00,M01AB,0.0,Drugstore B
9/8/2014 22:00,M01AB,0.0,Drugstore B
9/9/2014 0:00,M01AB,0.0,Drugstore B
9/9/2014 4:00,M01AB,0.0,Drugstore B
9/9/2014 6:00,M01AB,0.0,Drugstore B
9/9/2014 11:00,M01AB,1.0,Drugstore B
9/9/2014 14:00,M01AB,1.0,Drugstore B
9/9/2014 15:00,M01AB,0.0,Drugstore B
9/9/2014 22:00,M01AB,0.0,Drugstore B
9/9/2014 23:00,M01AB,0.0,Drugstore B
9/10/2014 2:00,M01AB,0.0,Drugstore B
9/10/2014 18:00,M01AB,1.0,Drugstore B
9/10/2014 20:00,M01AB,0.0,Drugstore B
9/12/2014 7:00,M01AB,0.0,Drugstore B
9/12/2014 10:00,M01AB,0.0,Drugstore B
9/12/2014 13:00,M01AB,0.0,Drugstore B
9/12/2014 18:00,M01AB,0.0,Drugstore B
9/12/2014 19:00,M01AB,0.0,Drugstore B
9/13/2014 4:00,M01AB,0.0,Drugstore B
9/13/2014 5:00,M01AB,0.0,Drugstore B
9/13/2014 9:00,M01AB,0.0,Drugstore B
9/13/2014 20:00,M01AB,0.0,Drugstore B
9/13/2014 21:00,M01AB,0.0,Drugstore B
9/14/2014 2:00,M01AB,0.0,Drugstore B
9/14/2014 5:00,M01AB,0.0,Drugstore B
9/14/2014 16:00,M01AB,0.0,Drugstore B
9/15/2014 2:00,M01AB,0.0,Drugstore B
9/15/2014 18:00,M01AB,0.0,Drugstore B
9/15/2014 19:00,M01AB,0.0,Drugstore B
9/15/2014 21:00,M01AB,1.0,Drugstore B
9/16/2014 1:00,M01AB,0.0,Drugstore B
9/16/2014 2:00,M01AB,0.0,Drugstore B
9/16/2014 6:00,M01AB,0.0,Drugstore B
9/16/2014 7:00,M01AB,0.0,Drugstore B
9/16/2014 9:00,M01AB,0.0,Drugstore B
9/16/2014 12:00,M01AB,1.0,Drugstore B
9/16/2014 16:00,M01AB,0.0,Drugstore B
9/16/2014 19:00,M01AB,0.0,Drugstore B
9/17/2014 14:00,M01AB,0.0,Drugstore B
9/17/2014 17:00,M01AB,0.0,Drugstore B
9/17/2014 20:00,M01AB,0.0,Drugstore B
9/18/2014 2:00,M01AB,0.0,Drugstore B
9/18/2014 5:00,M01AB,0.0,Drugstore B
9/18/2014 7:00,M01AB,0.0,Drugstore B
9/18/2014 8:00,M01AB,0.0,Drugstore B
9/18/2014 17:00,M01AB,0.0,Drugstore B
9/19/2014 1:00,M01AB,0.0,Drugstore B
9/19/2014 3:00,M01AB,0.0,Drugstore B
9/19/2014 20:00,M01AB,0.0,Drugstore B
9/20/2014 8:00,M01AB,0.0,Drugstore B
9/20/2014 15:00,M01AB,0.0,Drugstore B
9/20/2014 18:00,M01AB,1.0,Drugstore B
9/21/2014 3:00,M01AB,0.0,Drugstore B
9/21/2014 12:00,M01AB,0.0,Drugstore B
9/21/2014 13:00,M01AB,0.0,Drugstore B
9/21/2014 23:00,M01AB,0.0,Drugstore B
9/22/2014 2:00,M01AB,0.0,Drugstore B
9/23/2014 8:00,M01AB,0.0,Drugstore B
9/23/2014 12:00,M01AB,0.0,Drugstore B
9/24/2014 6:00,M01AB,0.0,Drugstore B
9/25/2014 10:00,M01AB,0.0,Drugstore B
9/25/2014 16:00,M01AB,1.0,Drugstore B
9/26/2014 13:00,M01AB,1.0,Drugstore B
9/26/2014 17:00,M01AB,0.0,Drugstore B
9/26/2014 20:00,M01AB,0.0,Drugstore B
9/27/2014 0:00,M01AB,0.0,Drugstore B
9/27/2014 7:00,M01AB,0.0,Drugstore B
9/27/2014 11:00,M01AB,0.0,Drugstore B
9/27/2014 12:00,M01AB,0.0,Drugstore B
9/27/2014 14:00,M01AB,0.0,Drugstore B
9/27/2014 20:00,M01AB,0.0,Drugstore B
9/27/2014 23:00,M01AB,0.0,Drugstore B
9/28/2014 18:00,M01AB,0.0,Drugstore B
9/29/2014 18:00,M01AB,0.0,Drugstore B
9/30/2014 5:00,M01AB,0.0,Drugstore B
9/30/2014 8:00,M01AB,0.0,Drugstore B
9/30/2014 19:00,M01AB,5.0,Drugstore B
10/1/2014 0:00,M01AB,0.0,Drugstore B
10/1/2014 5:00,M01AB,0.0,Drugstore B
10/1/2014 9:00,M01AB,0.0,Drugstore B
10/1/2014 13:00,M01AB,1.0,Drugstore B
10/1/2014 17:00,M01AB,0.0,Drugstore B
10/2/2014 13:00,M01AB,1.0,Drugstore B
10/2/2014 16:00,M01AB,0.0,Drugstore B
10/2/2014 17:00,M01AB,0.0,Drugstore B
10/3/2014 1:00,M01AB,0.0,Drugstore B
10/3/2014 23:00,M01AB,0.0,Drugstore B
10/4/2014 5:00,M01AB,0.0,Drugstore B
10/4/2014 14:00,M01AB,0.0,Drugstore B
10/4/2014 19:00,M01AB,0.0,Drugstore B
10/4/2014 22:00,M01AB,0.0,Drugstore B
10/5/2014 9:00,M01AB,0.0,Drugstore B
10/5/2014 14:00,M01AB,0.0,Drugstore B
10/6/2014 2:00,M01AB,0.0,Drugstore B
10/6/2014 4:00,M01AB,0.0,Drugstore B
10/6/2014 21:00,M01AB,0.0,Drugstore B
10/7/2014 4:00,M01AB,0.0,Drugstore B
10/7/2014 15:00,M01AB,1.0,Drugstore B
10/8/2014 5:00,M01AB,0.0,Drugstore B
10/8/2014 13:00,M01AB,0.0,Drugstore B
10/8/2014 14:00,M01AB,0.0,Drugstore B
10/8/2014 15:00,M01AB,0.0,Drugstore B
10/8/2014 17:00,M01AB,0.0,Drugstore B
10/8/2014 19:00,M01AB,0.34,Drugstore B
10/8/2014 23:00,M01AB,0.0,Drugstore B
10/9/2014 7:00,M01AB,0.0,Drugstore B
10/9/2014 16:00,M01AB,0.0,Drugstore B
10/9/2014 20:00,M01AB,1.0,Drugstore B
10/9/2014 21:00,M01AB,0.0,Drugstore B
10/11/2014 4:00,M01AB,0.0,Drugstore B
10/11/2014 15:00,M01AB,0.0,Drugstore B
10/11/2014 20:00,M01AB,1.34,Drugstore B
10/12/2014 5:00,M01AB,0.0,Drugstore B
10/12/2014 15:00,M01AB,0.0,Drugstore B
10/12/2014 19:00,M01AB,0.0,Drugstore B
10/12/2014 23:00,M01AB,0.0,Drugstore B
10/13/2014 0:00,M01AB,0.0,Drugstore B
10/13/2014 3:00,M01AB,0.0,Drugstore B
10/13/2014 10:00,M01AB,0.0,Drugstore B
10/13/2014 13:00,M01AB,0.0,Drugstore B
10/13/2014 14:00,M01AB,0.68,Drugstore B
10/13/2014 21:00,M01AB,0.0,Drugstore B
10/14/2014 0:00,M01AB,0.0,Drugstore B
10/14/2014 11:00,M01AB,0.0,Drugstore B
10/14/2014 12:00,M01AB,0.0,Drugstore B
10/14/2014 13:00,M01AB,0.0,Drugstore B
10/14/2014 19:00,M01AB,0.0,Drugstore B
10/14/2014 20:00,M01AB,0.0,Drugstore B
10/15/2014 7:00,M01AB,0.0,Drugstore B
10/15/2014 17:00,M01AB,0.0,Drugstore B
10/15/2014 20:00,M01AB,0.0,Drugstore B
10/15/2014 21:00,M01AB,0.0,Drugstore B
10/16/2014 6:00,M01AB,0.0,Drugstore B
10/16/2014 13:00,M01AB,0.625,Drugstore B
10/16/2014 14:00,M01AB,0.0,Drugstore B
10/17/2014 14:00,M01AB,0.0,Drugstore B
10/17/2014 22:00,M01AB,0.0,Drugstore B
10/17/2014 23:00,M01AB,0.0,Drugstore B
10/18/2014 2:00,M01AB,0.0,Drugstore B
10/18/2014 12:00,M01AB,1.0,Drugstore B
10/18/2014 13:00,M01AB,0.0,Drugstore B
10/18/2014 19:00,M01AB,0.0,Drugstore B
10/19/2014 5:00,M01AB,0.0,Drugstore B
10/19/2014 8:00,M01AB,0.0,Drugstore B
10/19/2014 11:00,M01AB,0.0,Drugstore B
10/20/2014 10:00,M01AB,0.0,Drugstore B
